
Запущен  ИНК
Запущен алгоритм формирования групп классов
mlp_net: Создан 1 слой
mlp_net: Создан 2 слой
	АФГК: итерация 1
			Epochs: 1
				Training: re(ce) = 0.213278 (0.330729)
				Test: re(ce) = 0.230005 (0.364583)
				Validation: re(ce) = 0.228566 (0.369792)
			Epochs: 2
				Training: re(ce) = 0.204571 (0.330729)
				Test: re(ce) = 0.223072 (0.364583)
				Validation: re(ce) = 0.220034 (0.364583)
			Epochs: 3
				Training: re(ce) = 0.195946 (0.322917)
				Test: re(ce) = 0.218113 (0.364583)
				Validation: re(ce) = 0.212752 (0.359375)
			Epochs: 4
				Training: re(ce) = 0.182705 (0.302083)
				Test: re(ce) = 0.204563 (0.317708)
				Validation: re(ce) = 0.196955 (0.3125)
			Epochs: 5
				Training: re(ce) = 0.186311 (0.309896)
				Test: re(ce) = 0.218051 (0.322917)
				Validation: re(ce) = 0.206123 (0.322917)
			Epochs: 6
				Training: re(ce) = 0.167868 (0.268229)
				Test: re(ce) = 0.193966 (0.3125)
				Validation: re(ce) = 0.181462 (0.28125)
		Достигнуто максимальное количество эпох
		Training completed:    1.031 s
		Training: re(ce) = 0.167868 (0.268229)
		Validation: re(ce) = 0.181462 (0.28125)
		Test: re(ce) = 0.193966 (0.3125)
	Осталось 2 уникальных классов:
	Показатели МСП узла на обучающем множестве:
		regressError = 0.167868
		classError = 0.268229
		numErrors = 103
		correct = 73.18
	Показатели МСП узла на тестовом множестве:
		regressError = 0.193966
		classError = 0.3125
		numErrors = 60
		correct = 68.75
	Показатели МСП узла на проверочном множестве:
		regressError = 0.181462
		classError = 0.28125
		numErrors = 54
		correct = 71.88
Уникальных классов 2
mlp_net: Создан 1 слой
mlp_net: Создан 2 слой
			Epochs: 1
				Training: re(ce) = 0.855758 (0.328125)
				Test: re(ce) = 0.885634 (0.364583)
				Validation: re(ce) = 0.884579 (0.364583)
			Epochs: 2
				Training: re(ce) = 0.786976 (0.325521)
				Test: re(ce) = 0.827533 (0.34375)
				Validation: re(ce) = 0.824142 (0.338542)
			Epochs: 3
				Training: re(ce) = 0.72307 (0.296875)
				Test: re(ce) = 0.778232 (0.333333)
