
Запущен  ИНК
Запущен алгоритм формирования групп классов
mlp_net: Создан 1 слой
mlp_net: Создан 2 слой
	АФГК: итерация 1
			Epochs: 1
				Training: re(ce) = 0.206975 (0.482997)
				Test: re(ce) = 0.206037 (0.508197)
				Validation: re(ce) = 0.211888 (0.497481)
			Epochs: 2
				Training: re(ce) = 0.167649 (0.436398)
				Test: re(ce) = 0.170495 (0.43884)
				Validation: re(ce) = 0.177323 (0.450882)
			Epochs: 3
				Training: re(ce) = 0.147246 (0.291562)
				Test: re(ce) = 0.157055 (0.317781)
				Validation: re(ce) = 0.157862 (0.337531)
			Epochs: 4
				Training: re(ce) = 0.131655 (0.268262)
				Test: re(ce) = 0.140901 (0.303909)
				Validation: re(ce) = 0.147681 (0.336272)
			Epochs: 5
				Training: re(ce) = 0.125833 (0.226071)
				Test: re(ce) = 0.133961 (0.253468)
				Validation: re(ce) = 0.141824 (0.267003)
			Epochs: 6
				Training: re(ce) = 0.108308 (0.193955)
				Test: re(ce) = 0.119799 (0.218159)
				Validation: re(ce) = 0.124137 (0.25063)
		Достигнуто максимальное количество эпох
		Training completed:    7.438 s
		Training: re(ce) = 0.108308 (0.193955)
		Validation: re(ce) = 0.124137 (0.25063)
		Test: re(ce) = 0.119799 (0.218159)
	Осталось 3 уникальных классов:
	Показатели МСП узла на обучающем множестве:
		regressError = 0.108308
		classError = 0.193955
		numErrors = 308
		correct = 80.60
	Показатели МСП узла на тестовом множестве:
		regressError = 0.119799
		classError = 0.218159
		numErrors = 173
		correct = 78.18
	Показатели МСП узла на проверочном множестве:
		regressError = 0.124137
		classError = 0.25063
		numErrors = 1.990000e+002
		correct = 74.94
Уникальных классов 3
mlp_net: Создан 1 слой
mlp_net: Создан 2 слой
			Epochs: 1
				Training: re(ce) = 0.697145 (0.417506)
				Test: re(ce) = 0.728913 (0.469105)
				Validation: re(ce) = 0.736591 (0.449622)
			Epochs: 2
				Training: re(ce) = 0.606084 (0.353904)
				Test: re(ce) = 0.636002 (0.359395)
				Validation: re(ce) = 0.661112 (0.38665)
			Epochs: 3
				Training: re(ce) = 0.516386 (0.316121)
				Test: re(ce) = 0.614335 (0.411097)
				Validation: re(ce) = 0.612421 (0.38539)
			Epochs: 4
				Training: re(ce) = 0.502702 (0.309824)
				Test: re(ce) = 0.587524 (0.350567)
				Validation: re(ce) = 0.596444 (0.372796)
			Epochs: 5
				Training: re(ce) = 0.496277 (0.302897)
				Test: re(ce) = 0.584638 (0.345523)
				Validation: re(ce) = 0.590458 (0.36398)
			Epochs: 6
				Training: re(ce) = 0.468538 (0.280856)
				Test: re(ce) = 0.587315 (0.377049)
				Validation: re(ce) = 0.565162 (0.351385)
			Epochs: 7
				Training: re(ce) = 0.463755 (0.280856)
				Test: re(ce) = 0.582911 (0.382093)
				Validation: re(ce) = 0.561226 (0.355164)
			Epochs: 8
				Training: re(ce) = 0.459751 (0.287154)
				Test: re(ce) = 0.575587 (0.374527)
				Validation: re(ce) = 0.560667 (0.346348)
			Epochs: 9
				Training: re(ce) = 0.459623 (0.277078)
				Test: re(ce) = 0.587874 (0.383354)
				Validation: re(ce) = 0.568375 (0.356423)
			Epochs: 10
				Training: re(ce) = 0.453962 (0.284635)
				Test: re(ce) = 0.5673 (0.322825)
				Validation: re(ce) = 0.558846 (0.357683)
			Epochs: 11
				Training: re(ce) = 0.455595 (0.281486)
				Test: re(ce) = 0.567797 (0.332913)
				Validation: re(ce) = 0.570382 (0.361461)
			Epochs: 12
				Training: re(ce) = 0.46842 (0.271411)
				Test: re(ce) = 0.614307 (0.379571)
				Validation: re(ce) = 0.584956 (0.357683)
			Epochs: 13
				Training: re(ce) = 0.447246 (0.268892)
				Test: re(ce) = 0.587436 (0.368222)
				Validation: re(ce) = 0.563597 (0.356423)
			Epochs: 14
				Training: re(ce) = 0.444094 (0.279597)
				Test: re(ce) = 0.56271 (0.320303)
				Validation: re(ce) = 0.558513 (0.350126)
			Epochs: 15
				Training: re(ce) = 0.450986 (0.277078)
				Test: re(ce) = 0.563092 (0.322825)
				Validation: re(ce) = 0.568419 (0.358942)
			Epochs: 16
				Training: re(ce) = 0.434319 (0.238035)
				Test: re(ce) = 0.571031 (0.308953)
				Validation: re(ce) = 0.558857 (0.324937)
			Epochs: 17
				Training: re(ce) = 0.43478 (0.261335)
				Test: re(ce) = 0.579045 (0.360656)
				Validation: re(ce) = 0.56652 (0.353904)
			Epochs: 18
				Training: re(ce) = 0.432061 (0.262594)
				Test: re(ce) = 0.562329 (0.30517)
				Validation: re(ce) = 0.558125 (0.351385)
			Epochs: 19
				Training: re(ce) = 0.437824 (0.260705)
				Test: re(ce) = 0.591741 (0.363178)
				Validation: re(ce) = 0.572137 (0.350126)
			Epochs: 20
				Training: re(ce) = 0.429284 (0.269521)
				Test: re(ce) = 0.560844 (0.321564)
				Validation: re(ce) = 0.561285 (0.36272)
			Epochs: 21
				Training: re(ce) = 0.427027 (0.267003)
				Test: re(ce) = 0.563303 (0.312736)
				Validation: re(ce) = 0.556084 (0.351385)
			Epochs: 22
				Training: re(ce) = 0.429309 (0.280227)
				Test: re(ce) = 0.5734 (0.325347)
				Validation: re(ce) = 0.568708 (0.356423)
			Epochs: 23
				Training: re(ce) = 0.427968 (0.255668)
				Test: re(ce) = 0.589816 (0.363178)
				Validation: re(ce) = 0.570436 (0.343829)
			Epochs: 24
				Training: re(ce) = 0.427258 (0.257557)
				Test: re(ce) = 0.586849 (0.372005)
				Validation: re(ce) = 0.568862 (0.348866)
			Epochs: 25
				Training: re(ce) = 0.421981 (0.253149)
				Test: re(ce) = 0.566452 (0.308953)
				Validation: re(ce) = 0.560092 (0.34131)
			Epochs: 26
				Training: re(ce) = 0.43482 (0.266373)
				Test: re(ce) = 0.581861 (0.377049)
				Validation: re(ce) = 0.562853 (0.347607)
			Epochs: 27
				Training: re(ce) = 0.426534 (0.270151)
				Test: re(ce) = 0.569739 (0.322825)
				Validation: re(ce) = 0.564162 (0.348866)
			Epochs: 28
				Training: re(ce) = 0.427203 (0.256297)
				Test: re(ce) = 0.580829 (0.363178)
				Validation: re(ce) = 0.565772 (0.343829)
			Epochs: 29
				Training: re(ce) = 0.421932 (0.255038)
				Test: re(ce) = 0.572358 (0.366961)
				Validation: re(ce) = 0.560103 (0.343829)
			Epochs: 30
				Training: re(ce) = 0.451597 (0.266373)
				Test: re(ce) = 0.582686 (0.32913)
				Validation: re(ce) = 0.596991 (0.353904)
			Epochs: 31
				Training: re(ce) = 0.429878 (0.255668)
				Test: re(ce) = 0.596381 (0.364439)
				Validation: re(ce) = 0.572561 (0.346348)
		Достигнуто максимальное количество эпох
		Training completed:   34.203 s
		Training: re(ce) = 0.429878 (0.255668)
		Validation: re(ce) = 0.572561 (0.346348)
		Test: re(ce) = 0.596381 (0.364439)
	Показатели МСП узла на обучающем множестве:
		regressError = 0.429878
		classError = 0.255668
		numErrors = 406
		correct = 74.43
	Показатели МСП узла на тестовом множестве:
		regressError = 0.596381
		classError = 0.364439
		numErrors = 289
		correct = 63.56
	Показатели МСП узла на проверочном множестве:
		regressError = 0.572561
		classError = 0.346348
		numErrors = 275
		correct = 65.37
Запущен алгоритм формирования групп классов
mlp_net: Создан 1 слой
mlp_net: Создан 2 слой
	АФГК: итерация 1
			Epochs: 1
				Training: re(ce) = 0.171571 (0.437657)
				Test: re(ce) = 0.184638 (0.482976)
				Validation: re(ce) = 0.191645 (0.494962)
			Epochs: 2
				Training: re(ce) = 0.154112 (0.370277)
				Test: re(ce) = 0.17135 (0.409836)
				Validation: re(ce) = 0.180373 (0.435768)
			Epochs: 3
				Training: re(ce) = 0.140355 (0.325567)
				Test: re(ce) = 0.156884 (0.35309)
				Validation: re(ce) = 0.161137 (0.38539)
			Epochs: 4
				Training: re(ce) = 0.127781 (0.286524)
				Test: re(ce) = 0.142645 (0.31652)
				Validation: re(ce) = 0.149354 (0.337531)
			Epochs: 5
				Training: re(ce) = 0.123856 (0.253778)
				Test: re(ce) = 0.138567 (0.288777)
				Validation: re(ce) = 0.139369 (0.301008)
			Epochs: 6
				Training: re(ce) = 0.117178 (0.322418)
				Test: re(ce) = 0.135841 (0.379571)
				Validation: re(ce) = 0.133567 (0.360202)
		Достигнуто максимальное количество эпох
		Training completed:    6.563 s
		Training: re(ce) = 0.117178 (0.322418)
		Validation: re(ce) = 0.133567 (0.360202)
		Test: re(ce) = 0.135841 (0.379571)
		Слияние классов 1 и 2 в 2
	Осталось 2 уникальных классов:
	АФГК: итерация 2
			Epochs: 1
				Training: re(ce) = 0.265865 (0.124685)
				Test: re(ce) = 0.333062 (0.167718)
				Validation: re(ce) = 0.325327 (0.161209)
			Epochs: 2
				Training: re(ce) = 0.229095 (0.109572)
				Test: re(ce) = 0.280584 (0.143758)
				Validation: re(ce) = 0.291667 (0.143577)
			Epochs: 3
				Training: re(ce) = 0.236303 (0.109572)
				Test: re(ce) = 0.32093 (0.153846)
				Validation: re(ce) = 0.322102 (0.154912)
			Epochs: 4
				Training: re(ce) = 0.218235 (0.0938287)
				Test: re(ce) = 0.294571 (0.141236)
				Validation: re(ce) = 0.292051 (0.143577)
			Epochs: 5
				Training: re(ce) = 0.217112 (0.101385)
				Test: re(ce) = 0.316728 (0.142497)
				Validation: re(ce) = 0.307802 (0.147355)
			Epochs: 6
				Training: re(ce) = 0.204919 (0.0887909)
				Test: re(ce) = 0.321802 (0.160151)
				Validation: re(ce) = 0.293764 (0.134761)
		Достигнуто максимальное количество эпох
		Training completed:    6.438 s
		Training: re(ce) = 0.204919 (0.0887909)
