
Запущен  ИНК
Запущен алгоритм формирования групп классов
mlp_net: Создан 1 слой
mlp_net: Создан 2 слой
	АФГК: итерация 1
			Epochs: 1
				Training: re(ce) = 0.158152 (0.217391)
				Test: re(ce) = 0.147595 (0.145349)
				Validation: re(ce) = 0.140687 (0.179191)
			Epochs: 2
				Training: re(ce) = 0.133238 (0.165217)
				Test: re(ce) = 0.124467 (0.139535)
				Validation: re(ce) = 0.108807 (0.138728)
			Epochs: 3
				Training: re(ce) = 0.121095 (0.147826)
				Test: re(ce) = 0.117627 (0.151163)
				Validation: re(ce) = 0.0983344 (0.121387)
			Epochs: 4
				Training: re(ce) = 0.116239 (0.150725)
				Test: re(ce) = 0.112271 (0.127907)
				Validation: re(ce) = 0.0917074 (0.0982659)
			Epochs: 5
				Training: re(ce) = 0.11182 (0.130435)
				Test: re(ce) = 0.107627 (0.122093)
				Validation: re(ce) = 0.0875846 (0.0867052)
			Epochs: 6
				Training: re(ce) = 0.114583 (0.147826)
				Test: re(ce) = 0.111592 (0.127907)
				Validation: re(ce) = 0.0903833 (0.0982659)
		Достигнуто максимальное количество эпох
		Training completed:    1.000 s
		Training: re(ce) = 0.114583 (0.147826)
		Validation: re(ce) = 0.0903833 (0.0982659)
		Test: re(ce) = 0.111592 (0.127907)
	Осталось 2 уникальных классов:
	Показатели МСП узла на обучающем множестве:
		regressError = 0.114583
		classError = 0.147826
		numErrors = 51
		correct = 85.22
	Показатели МСП узла на тестовом множестве:
		regressError = 0.111592
		classError = 0.127907
		numErrors = 22
		correct = 87.21
	Показатели МСП узла на проверочном множестве:
		regressError = 0.0903833
		classError = 0.0982659
		numErrors = 17
		correct = 90.17
Уникальных классов 2
mlp_net: Создан 1 слой
mlp_net: Создан 2 слой
			Epochs: 1
				Training: re(ce) = 0.716414 (0.205797)
				Test: re(ce) = 0.725349 (0.226744)
				Validation: re(ce) = 0.717021 (0.190751)
			Epochs: 2
				Training: re(ce) = 0.510919 (0.162319)
				Test: re(ce) = 0.519547 (0.139535)
				Validation: re(ce) = 0.453925 (0.115607)
			Epochs: 3
				Training: re(ce) = 0.462435 (0.147826)
				Test: re(ce) = 0.479801 (0.156977)
				Validation: re(ce) = 0.39736 (0.127168)
			Epochs: 4
				Training: re(ce) = 0.445393 (0.147826)
				Test: re(ce) = 0.461256 (0.145349)
				Validation: re(ce) = 0.373849 (0.115607)
			Epochs: 5
				Training: re(ce) = 0.433129 (0.136232)
				Test: re(ce) = 0.453422 (0.145349)
				Validation: re(ce) = 0.363985 (0.109827)
			Epochs: 6
				Training: re(ce) = 0.418234 (0.133333)
				Test: re(ce) = 0.447459 (0.133721)
				Validation: re(ce) = 0.353673 (0.104046)
			Epochs: 7
				Training: re(ce) = 0.404639 (0.127536)
				Test: re(ce) = 0.437484 (0.133721)
				Validation: re(ce) = 0.346222 (0.104046)
			Epochs: 8
				Training: re(ce) = 0.428247 (0.142029)
				Test: re(ce) = 0.465857 (0.139535)
				Validation: re(ce) = 0.369405 (0.115607)
			Epochs: 9
				Training: re(ce) = 0.41883 (0.130435)
				Test: re(ce) = 0.457572 (0.133721)
				Validation: re(ce) = 0.362047 (0.127168)
			Epochs: 10
				Training: re(ce) = 0.426307 (0.136232)
				Test: re(ce) = 0.458254 (0.139535)
				Validation: re(ce) = 0.362707 (0.104046)
			Epochs: 11
				Training: re(ce) = 0.407183 (0.127536)
				Test: re(ce) = 0.438941 (0.133721)
				Validation: re(ce) = 0.345703 (0.0982659)
			Epochs: 12
				Training: re(ce) = 0.402301 (0.124638)
				Test: re(ce) = 0.433988 (0.139535)
				Validation: re(ce) = 0.342117 (0.104046)
			Epochs: 13
				Training: re(ce) = 0.402256 (0.127536)
				Test: re(ce) = 0.440867 (0.127907)
				Validation: re(ce) = 0.348969 (0.127168)
			Epochs: 14
				Training: re(ce) = 0.384224 (0.130435)
				Test: re(ce) = 0.427294 (0.139535)
				Validation: re(ce) = 0.329991 (0.104046)
			Epochs: 15
				Training: re(ce) = 0.393784 (0.124638)
				Test: re(ce) = 0.428128 (0.145349)
				Validation: re(ce) = 0.33646 (0.0982659)
			Epochs: 16
				Training: re(ce) = 0.381732 (0.118841)
				Test: re(ce) = 0.422706 (0.133721)
				Validation: re(ce) = 0.331447 (0.109827)
			Epochs: 17
				Training: re(ce) = 0.382591 (0.121739)
				Test: re(ce) = 0.427723 (0.145349)
				Validation: re(ce) = 0.328556 (0.115607)
			Epochs: 18
				Training: re(ce) = 0.396702 (0.133333)
				Test: re(ce) = 0.441784 (0.133721)
				Validation: re(ce) = 0.344683 (0.104046)
			Epochs: 19
				Training: re(ce) = 0.403749 (0.127536)
				Test: re(ce) = 0.438168 (0.145349)
				Validation: re(ce) = 0.342701 (0.104046)
			Epochs: 20
				Training: re(ce) = 0.375783 (0.124638)
				Test: re(ce) = 0.424093 (0.139535)
				Validation: re(ce) = 0.325605 (0.115607)
			Epochs: 21
				Training: re(ce) = 0.376451 (0.118841)
				Test: re(ce) = 0.423223 (0.139535)
				Validation: re(ce) = 0.327306 (0.115607)
			Epochs: 22
				Training: re(ce) = 0.374777 (0.121739)
				Test: re(ce) = 0.41964 (0.139535)
				Validation: re(ce) = 0.325467 (0.115607)
			Epochs: 23
				Training: re(ce) = 0.380882 (0.121739)
				Test: re(ce) = 0.424077 (0.139535)
				Validation: re(ce) = 0.329518 (0.0982659)
			Epochs: 24
				Training: re(ce) = 0.372695 (0.127536)
				Test: re(ce) = 0.417102 (0.133721)
				Validation: re(ce) = 0.325994 (0.127168)
			Epochs: 25
				Training: re(ce) = 0.368405 (0.121739)
				Test: re(ce) = 0.41818 (0.133721)
				Validation: re(ce) = 0.324876 (0.127168)
			Epochs: 26
				Training: re(ce) = 0.370032 (0.124638)
				Test: re(ce) = 0.415344 (0.139535)
				Validation: re(ce) = 0.324985 (0.115607)
			Epochs: 27
				Training: re(ce) = 0.369822 (0.113043)
				Test: re(ce) = 0.416529 (0.133721)
				Validation: re(ce) = 0.326466 (0.0982659)
			Epochs: 28
				Training: re(ce) = 0.364736 (0.115942)
				Test: re(ce) = 0.416398 (0.145349)
				Validation: re(ce) = 0.323688 (0.115607)
			Epochs: 29
				Training: re(ce) = 0.380954 (0.127536)
				Test: re(ce) = 0.438148 (0.139535)
				Validation: re(ce) = 0.335735 (0.121387)
			Epochs: 30
				Training: re(ce) = 0.366937 (0.113043)
				Test: re(ce) = 0.4258 (0.156977)
				Validation: re(ce) = 0.327471 (0.115607)
			Epochs: 31
				Training: re(ce) = 0.363123 (0.118841)
				Test: re(ce) = 0.413987 (0.139535)
				Validation: re(ce) = 0.321985 (0.115607)
		Достигнуто максимальное количество эпох
		Training completed:    4.313 s
		Training: re(ce) = 0.363123 (0.118841)
		Validation: re(ce) = 0.321985 (0.115607)
		Test: re(ce) = 0.413987 (0.139535)
	Показатели МСП узла на обучающем множестве:
		regressError = 0.363123
		classError = 0.118841
		numErrors = 41
		correct = 88.12
	Показатели МСП узла на тестовом множестве:
		regressError = 0.413987
		classError = 0.139535
		numErrors = 24
		correct = 86.05
	Показатели МСП узла на проверочном множестве:
		regressError = 0.321985
		classError = 0.115607
		numErrors = 20
		correct = 88.44
Запущен алгоритм формирования групп классов
mlp_net: Создан 1 слой
mlp_net: Создан 2 слой
	АФГК: итерация 1
			Epochs: 1
				Training: re(ce) = 0.154418 (0.191304)
				Test: re(ce) = 0.150535 (0.174419)
				Validation: re(ce) = 0.14195 (0.190751)
			Epochs: 2
				Training: re(ce) = 0.131788 (0.165217)
				Test: re(ce) = 0.131619 (0.162791)
				Validation: re(ce) = 0.115399 (0.16185)
			Epochs: 3
				Training: re(ce) = 0.123803 (0.153623)
				Test: re(ce) = 0.120894 (0.174419)
				Validation: re(ce) = 0.101233 (0.127168)
			Epochs: 4
				Training: re(ce) = 0.120616 (0.150725)
				Test: re(ce) = 0.118677 (0.156977)
				Validation: re(ce) = 0.0979871 (0.104046)
			Epochs: 5
				Training: re(ce) = 0.112453 (0.13913)
				Test: re(ce) = 0.116943 (0.151163)
				Validation: re(ce) = 0.0940231 (0.109827)
			Epochs: 6
				Training: re(ce) = 0.109001 (0.127536)
				Test: re(ce) = 0.115297 (0.156977)
				Validation: re(ce) = 0.0908848 (0.115607)
		Достигнуто максимальное количество эпох
		Training completed:    0.891 s
		Training: re(ce) = 0.109001 (0.127536)
		Validation: re(ce) = 0.0908848 (0.115607)
		Test: re(ce) = 0.115297 (0.156977)
	Осталось 2 уникальных классов:
	Показатели МСП узла на обучающем множестве:
		regressError = 0.109001
		classError = 0.127536
		numErrors = 44
		correct = 87.25
	Показатели МСП узла на тестовом множестве:
		regressError = 0.115297
		classError = 0.156977
		numErrors = 27
		correct = 84.30
	Показатели МСП узла на проверочном множестве:
		regressError = 0.0908848
		classError = 0.115607
		numErrors = 20
		correct = 88.44
Уникальных классов 2
mlp_net: Создан 1 слой
mlp_net: Создан 2 слой
			Epochs: 1
				Training: re(ce) = 0.68542 (0.24058)
				Test: re(ce) = 0.643074 (0.203488)
				Validation: re(ce) = 0.539228 (0.17341)
			Epochs: 2
				Training: re(ce) = 0.482992 (0.136232)
				Test: re(ce) = 0.490657 (0.145349)
				Validation: re(ce) = 0.371849 (0.121387)
			Epochs: 3
				Training: re(ce) = 0.449488 (0.127536)
				Test: re(ce) = 0.448819 (0.162791)
				Validation: re(ce) = 0.33732 (0.104046)
			Epochs: 4
				Training: re(ce) = 0.439151 (0.130435)
				Test: re(ce) = 0.46068 (0.139535)
				Validation: re(ce) = 0.348288 (0.115607)
			Epochs: 5
				Training: re(ce) = 0.421998 (0.121739)
				Test: re(ce) = 0.447584 (0.139535)
				Validation: re(ce) = 0.338277 (0.109827)
			Epochs: 6
				Training: re(ce) = 0.433889 (0.130435)
				Test: re(ce) = 0.471633 (0.156977)
				Validation: re(ce) = 0.354007 (0.115607)
			Epochs: 7
				Training: re(ce) = 0.40465 (0.115942)
				Test: re(ce) = 0.435623 (0.133721)
				Validation: re(ce) = 0.327944 (0.109827)
			Epochs: 8
				Training: re(ce) = 0.393413 (0.115942)
				Test: re(ce) = 0.431009 (0.145349)
				Validation: re(ce) = 0.323117 (0.109827)
			Epochs: 9
				Training: re(ce) = 0.403048 (0.127536)
				Test: re(ce) = 0.429383 (0.133721)
				Validation: re(ce) = 0.330674 (0.0982659)
			Epochs: 10
				Training: re(ce) = 0.394893 (0.118841)
				Test: re(ce) = 0.441797 (0.162791)
				Validation: re(ce) = 0.324025 (0.109827)
			Epochs: 11
				Training: re(ce) = 0.379613 (0.115942)
				Test: re(ce) = 0.422083 (0.145349)
				Validation: re(ce) = 0.314009 (0.104046)
			Epochs: 12
				Training: re(ce) = 0.425589 (0.150725)
				Test: re(ce) = 0.484168 (0.139535)
				Validation: re(ce) = 0.351143 (0.121387)
			Epochs: 13
				Training: re(ce) = 0.381057 (0.118841)
				Test: re(ce) = 0.433151 (0.156977)
				Validation: re(ce) = 0.315884 (0.109827)
			Epochs: 14
				Training: re(ce) = 0.375419 (0.121739)
				Test: re(ce) = 0.418124 (0.133721)
				Validation: re(ce) = 0.313388 (0.104046)
			Epochs: 15
				Training: re(ce) = 0.384219 (0.127536)
				Test: re(ce) = 0.424349 (0.139535)
				Validation: re(ce) = 0.319969 (0.104046)
			Epochs: 16
				Training: re(ce) = 0.382445 (0.118841)
				Test: re(ce) = 0.421179 (0.133721)
				Validation: re(ce) = 0.319279 (0.109827)
			Epochs: 17
				Training: re(ce) = 0.377146 (0.118841)
				Test: re(ce) = 0.420311 (0.133721)
				Validation: re(ce) = 0.317157 (0.104046)
			Epochs: 18
				Training: re(ce) = 0.368505 (0.118841)
				Test: re(ce) = 0.416603 (0.133721)
				Validation: re(ce) = 0.311021 (0.104046)
			Epochs: 19
				Training: re(ce) = 0.381494 (0.130435)
				Test: re(ce) = 0.447256 (0.151163)
				Validation: re(ce) = 0.322988 (0.132948)
			Epochs: 20
				Training: re(ce) = 0.366748 (0.113043)
				Test: re(ce) = 0.418134 (0.151163)
				Validation: re(ce) = 0.310928 (0.104046)
			Epochs: 21
				Training: re(ce) = 0.391884 (0.130435)
				Test: re(ce) = 0.43327 (0.133721)
				Validation: re(ce) = 0.331795 (0.0924855)
			Epochs: 22
				Training: re(ce) = 0.368101 (0.115942)
				Test: re(ce) = 0.428985 (0.168605)
				Validation: re(ce) = 0.317372 (0.115607)
			Epochs: 23
				Training: re(ce) = 0.362011 (0.113043)
				Test: re(ce) = 0.418255 (0.156977)
				Validation: re(ce) = 0.312465 (0.109827)
			Epochs: 24
				Training: re(ce) = 0.361724 (0.101449)
				Test: re(ce) = 0.42228 (0.156977)
