
Запущен  ИНК
Запущен алгоритм формирования групп классов
mlp_net: Создан 1 слой
mlp_net: Создан 2 слой
	АФГК: итерация 1
			Epochs: 1
				Training: re(ce) = 0.0498521 (0.0777778)
				Test: re(ce) = 0.046973 (0.0722222)
				Validation: re(ce) = 0.0450951 (0.0688889)
			Epochs: 2
				Training: re(ce) = 0.0487902 (0.0777778)
				Test: re(ce) = 0.0456511 (0.0722222)
				Validation: re(ce) = 0.0434077 (0.0688889)
			Epochs: 3
				Training: re(ce) = 0.0484769 (0.0777778)
				Test: re(ce) = 0.0457057 (0.0722222)
				Validation: re(ce) = 0.0438583 (0.0688889)
			Epochs: 4
				Training: re(ce) = 0.0493855 (0.0777778)
				Test: re(ce) = 0.0467829 (0.0722222)
				Validation: re(ce) = 0.0448154 (0.0688889)
			Epochs: 5
				Training: re(ce) = 0.0481732 (0.0777778)
				Test: re(ce) = 0.0453644 (0.0722222)
				Validation: re(ce) = 0.0431006 (0.0688889)
			Epochs: 6
				Training: re(ce) = 0.0486206 (0.0777778)
				Test: re(ce) = 0.045605 (0.0722222)
				Validation: re(ce) = 0.0433822 (0.0688889)
		Достигнуто максимальное количество эпох
		Training completed:    9.078 s
		Training: re(ce) = 0.0486206 (0.0777778)
		Validation: re(ce) = 0.0433822 (0.0688889)
		Test: re(ce) = 0.045605 (0.0722222)
	Осталось 3 уникальных классов:
	Показатели МСП узла на обучающем множестве:
		regressError = 0.0486206
		classError = 0.0777778
		numErrors = 280
		correct = 92.22
	Показатели МСП узла на тестовом множестве:
		regressError = 0.045605
		classError = 0.0722222
		numErrors = 130
		correct = 92.78
	Показатели МСП узла на проверочном множестве:
		regressError = 0.0433822
		classError = 0.0688889
		numErrors = 124
		correct = 93.11
Уникальных классов 3
mlp_net: Создан 1 слой
mlp_net: Создан 2 слой
			Epochs: 1
				Training: re(ce) = 0.19598 (0.0777778)
				Test: re(ce) = 0.182294 (0.0722222)
				Validation: re(ce) = 0.17463 (0.0688889)
			Epochs: 2
				Training: re(ce) = 0.194442 (0.0777778)
				Test: re(ce) = 0.181544 (0.0722222)
				Validation: re(ce) = 0.174059 (0.0688889)
			Epochs: 3
				Training: re(ce) = 0.194019 (0.0777778)
				Test: re(ce) = 0.180879 (0.0722222)
				Validation: re(ce) = 0.172828 (0.0688889)
			Epochs: 4
				Training: re(ce) = 0.189195 (0.0777778)
				Test: re(ce) = 0.177181 (0.0722222)
				Validation: re(ce) = 0.169294 (0.0688889)
			Epochs: 5
				Training: re(ce) = 0.186363 (0.0777778)
				Test: re(ce) = 0.17529 (0.0722222)
				Validation: re(ce) = 0.167394 (0.0688889)
			Epochs: 6
				Training: re(ce) = 0.188162 (0.0777778)
				Test: re(ce) = 0.176114 (0.0722222)
				Validation: re(ce) = 0.167168 (0.0688889)
			Epochs: 7
				Training: re(ce) = 0.183456 (0.0777778)
				Test: re(ce) = 0.171813 (0.0722222)
				Validation: re(ce) = 0.163043 (0.0688889)
			Epochs: 8
				Training: re(ce) = 0.18544 (0.0761111)
				Test: re(ce) = 0.177318 (0.0705556)
				Validation: re(ce) = 0.170579 (0.0672222)
			Epochs: 9
				Training: re(ce) = 0.167697 (0.0763889)
				Test: re(ce) = 0.158246 (0.0705556)
				Validation: re(ce) = 0.151028 (0.0672222)
			Epochs: 10
				Training: re(ce) = 0.169972 (0.0747222)
				Test: re(ce) = 0.159418 (0.07)
				Validation: re(ce) = 0.151713 (0.065)
			Epochs: 11
				Training: re(ce) = 0.164117 (0.0705556)
				Test: re(ce) = 0.156761 (0.0666667)
				Validation: re(ce) = 0.15012 (0.0627778)
			Epochs: 12
				Training: re(ce) = 0.207604 (0.0641667)
				Test: re(ce) = 0.202409 (0.0616667)
				Validation: re(ce) = 0.195889 (0.0572222)
			Epochs: 13
				Training: re(ce) = 0.159908 (0.0686111)
				Test: re(ce) = 0.15072 (0.0672222)
				Validation: re(ce) = 0.143117 (0.0622222)
			Epochs: 14
				Training: re(ce) = 0.156554 (0.0683333)
				Test: re(ce) = 0.148346 (0.0655556)
				Validation: re(ce) = 0.140991 (0.0616667)
			Epochs: 15
				Training: re(ce) = 0.156579 (0.0683333)
				Test: re(ce) = 0.147919 (0.0644444)
				Validation: re(ce) = 0.140549 (0.0622222)
			Epochs: 16
				Training: re(ce) = 0.15613 (0.0680556)
				Test: re(ce) = 0.148276 (0.0633333)
				Validation: re(ce) = 0.141048 (0.0594444)
			Epochs: 17
				Training: re(ce) = 0.156481 (0.0688889)
				Test: re(ce) = 0.147151 (0.0644444)
				Validation: re(ce) = 0.140217 (0.0622222)
			Epochs: 18
				Training: re(ce) = 0.153945 (0.0683333)
				Test: re(ce) = 0.145526 (0.0644444)
				Validation: re(ce) = 0.138014 (0.06)
			Epochs: 19
				Training: re(ce) = 0.153632 (0.0683333)
				Test: re(ce) = 0.145236 (0.0644444)
				Validation: re(ce) = 0.13837 (0.0594444)
			Epochs: 20
				Training: re(ce) = 0.161435 (0.0691667)
				Test: re(ce) = 0.152198 (0.0644444)
				Validation: re(ce) = 0.145163 (0.0616667)
			Epochs: 21
				Training: re(ce) = 0.152403 (0.0658333)
				Test: re(ce) = 0.145028 (0.0622222)
				Validation: re(ce) = 0.137743 (0.0577778)
			Epochs: 22
				Training: re(ce) = 0.174421 (0.0630556)
				Test: re(ce) = 0.168802 (0.0605556)
				Validation: re(ce) = 0.162205 (0.0561111)
			Epochs: 23
				Training: re(ce) = 0.184303 (0.0611111)
				Test: re(ce) = 0.18017 (0.0594444)
				Validation: re(ce) = 0.17293 (0.0538889)
			Epochs: 24
				Training: re(ce) = 0.151084 (0.0666667)
				Test: re(ce) = 0.143482 (0.0633333)
				Validation: re(ce) = 0.136292 (0.06)
			Epochs: 25
				Training: re(ce) = 0.158821 (0.0683333)
				Test: re(ce) = 0.150038 (0.0644444)
				Validation: re(ce) = 0.143045 (0.0605556)
			Epochs: 26
				Training: re(ce) = 0.148854 (0.065)
				Test: re(ce) = 0.141986 (0.0633333)
				Validation: re(ce) = 0.134748 (0.0572222)
			Epochs: 27
				Training: re(ce) = 0.148416 (0.0652778)
				Test: re(ce) = 0.141791 (0.0622222)
				Validation: re(ce) = 0.134722 (0.0572222)
			Epochs: 28
				Training: re(ce) = 0.149735 (0.065)
				Test: re(ce) = 0.142491 (0.0622222)
				Validation: re(ce) = 0.134854 (0.0566667)
			Epochs: 29
				Training: re(ce) = 0.148585 (0.0655556)
				Test: re(ce) = 0.141034 (0.0616667)
				Validation: re(ce) = 0.133756 (0.0561111)
			Epochs: 30
				Training: re(ce) = 0.149084 (0.0666667)
				Test: re(ce) = 0.140863 (0.0622222)
				Validation: re(ce) = 0.133101 (0.0572222)
			Epochs: 31
				Training: re(ce) = 0.153885 (0.0666667)
				Test: re(ce) = 0.145716 (0.0633333)
				Validation: re(ce) = 0.138295 (0.0577778)
		Достигнуто максимальное количество эпох
		Training completed:   44.422 s
		Training: re(ce) = 0.153885 (0.0666667)
		Validation: re(ce) = 0.138295 (0.0577778)
		Test: re(ce) = 0.145716 (0.0633333)
	Показатели МСП узла на обучающем множестве:
		regressError = 0.153885
		classError = 0.0666667
		numErrors = 240
		correct = 93.33
	Показатели МСП узла на тестовом множестве:
		regressError = 0.145716
		classError = 0.0633333
		numErrors = 1.140000e+002
		correct = 93.67
	Показатели МСП узла на проверочном множестве:
		regressError = 0.138295
		classError = 0.0577778
		numErrors = 104
		correct = 94.22
Запущен алгоритм формирования групп классов
mlp_net: Создан 1 слой
mlp_net: Создан 2 слой
	АФГК: итерация 1
			Epochs: 1
				Training: re(ce) = 0.050729 (0.0777778)
				Test: re(ce) = 0.047799 (0.0722222)
				Validation: re(ce) = 0.0461813 (0.0688889)
			Epochs: 2
				Training: re(ce) = 0.0488149 (0.0777778)
				Test: re(ce) = 0.0455576 (0.0722222)
				Validation: re(ce) = 0.0437634 (0.0688889)
			Epochs: 3
				Training: re(ce) = 0.0486993 (0.0777778)
				Test: re(ce) = 0.0456227 (0.0722222)
				Validation: re(ce) = 0.0438491 (0.0688889)
			Epochs: 4
				Training: re(ce) = 0.0492081 (0.0777778)
				Test: re(ce) = 0.0460198 (0.0722222)
				Validation: re(ce) = 0.0441413 (0.0688889)
			Epochs: 5
				Training: re(ce) = 0.0483984 (0.0777778)
				Test: re(ce) = 0.0453855 (0.0722222)
				Validation: re(ce) = 0.0435923 (0.0688889)
			Epochs: 6
				Training: re(ce) = 0.0485704 (0.0777778)
				Test: re(ce) = 0.0454115 (0.0722222)
				Validation: re(ce) = 0.0434405 (0.0688889)
		Достигнуто максимальное количество эпох
		Training completed:    8.922 s
		Training: re(ce) = 0.0485704 (0.0777778)
		Validation: re(ce) = 0.0434405 (0.0688889)
		Test: re(ce) = 0.0454115 (0.0722222)
	Осталось 3 уникальных классов:
	Показатели МСП узла на обучающем множестве:
		regressError = 0.0485704
		classError = 0.0777778
		numErrors = 280
		correct = 92.22
	Показатели МСП узла на тестовом множестве:
		regressError = 0.0454115
		classError = 0.0722222
		numErrors = 130
		correct = 92.78
	Показатели МСП узла на проверочном множестве:
		regressError = 0.0434405
		classError = 0.0688889
		numErrors = 124
		correct = 93.11
Уникальных классов 3
mlp_net: Создан 1 слой
mlp_net: Создан 2 слой
			Epochs: 1
				Training: re(ce) = 0.197595 (0.0777778)
				Test: re(ce) = 0.186163 (0.0722222)
				Validation: re(ce) = 0.179217 (0.0688889)
			Epochs: 2
				Training: re(ce) = 0.191845 (0.0777778)
				Test: re(ce) = 0.179706 (0.0722222)
				Validation: re(ce) = 0.172219 (0.0688889)
			Epochs: 3
				Training: re(ce) = 0.191836 (0.0777778)
				Test: re(ce) = 0.179334 (0.0722222)
				Validation: re(ce) = 0.171448 (0.0688889)
			Epochs: 4
				Training: re(ce) = 0.189088 (0.0777778)
