
Запущен  ИНК
Запущен алгоритм формирования групп классов
mlp_net: Создан 1 слой
mlp_net: Создан 2 слой
	АФГК: итерация 1
			Epochs: 1
				Training: re(ce) = 0.202093 (0.520781)
				Test: re(ce) = 0.20702 (0.543506)
				Validation: re(ce) = 0.208104 (0.544081)
			Epochs: 2
				Training: re(ce) = 0.17908 (0.421285)
				Test: re(ce) = 0.187084 (0.457755)
				Validation: re(ce) = 0.189448 (0.462217)
			Epochs: 3
				Training: re(ce) = 0.154372 (0.331234)
				Test: re(ce) = 0.166834 (0.393443)
				Validation: re(ce) = 0.168681 (0.374055)
			Epochs: 4
				Training: re(ce) = 0.134193 (0.31864)
				Test: re(ce) = 0.149989 (0.354351)
				Validation: re(ce) = 0.14793 (0.36398)
			Epochs: 5
				Training: re(ce) = 0.118141 (0.217884)
				Test: re(ce) = 0.139219 (0.27995)
				Validation: re(ce) = 0.134478 (0.270781)
			Epochs: 6
				Training: re(ce) = 0.117325 (0.209068)
				Test: re(ce) = 0.141018 (0.274905)
				Validation: re(ce) = 0.136307 (0.264484)
		Достигнуто максимальное количество эпох
		Training completed:    7.063 s
		Training: re(ce) = 0.117325 (0.209068)
		Validation: re(ce) = 0.136307 (0.264484)
		Test: re(ce) = 0.141018 (0.274905)
	Осталось 3 уникальных классов:
	Показатели МСП узла на обучающем множестве:
		regressError = 0.117325
		classError = 0.209068
		numErrors = 332
		correct = 79.09
	Показатели МСП узла на тестовом множестве:
		regressError = 0.141018
		classError = 0.274905
		numErrors = 2.180000e+002
		correct = 72.51
	Показатели МСП узла на проверочном множестве:
		regressError = 0.136307
		classError = 0.264484
		numErrors = 210
		correct = 73.55
Уникальных классов 3
mlp_net: Создан 1 слой
mlp_net: Создан 2 слой
			Epochs: 1
				Training: re(ce) = 0.791656 (0.470403)
				Test: re(ce) = 0.807353 (0.491803)
				Validation: re(ce) = 0.810597 (0.491184)
			Epochs: 2
				Training: re(ce) = 0.633352 (0.375315)
				Test: re(ce) = 0.686144 (0.417402)
				Validation: re(ce) = 0.676615 (0.419395)
			Epochs: 3
				Training: re(ce) = 0.548018 (0.343199)
				Test: re(ce) = 0.615964 (0.395965)
				Validation: re(ce) = 0.608041 (0.413098)
			Epochs: 4
				Training: re(ce) = 0.550752 (0.331234)
				Test: re(ce) = 0.652126 (0.393443)
				Validation: re(ce) = 0.644 (0.400504)
			Epochs: 5
				Training: re(ce) = 0.483743 (0.311713)
				Test: re(ce) = 0.593316 (0.375788)
				Validation: re(ce) = 0.573935 (0.377834)
			Epochs: 6
				Training: re(ce) = 0.470418 (0.279597)
				Test: re(ce) = 0.590988 (0.349306)
				Validation: re(ce) = 0.54799 (0.333753)
			Epochs: 7
				Training: re(ce) = 0.41733 (0.196474)
				Test: re(ce) = 0.54832 (0.296343)
				Validation: re(ce) = 0.506512 (0.261965)
			Epochs: 8
				Training: re(ce) = 0.359809 (0.150504)
				Test: re(ce) = 0.499213 (0.247163)
				Validation: re(ce) = 0.442197 (0.211587)
			Epochs: 9
				Training: re(ce) = 0.292802 (0.117128)
				Test: re(ce) = 0.452637 (0.21942)
				Validation: re(ce) = 0.393312 (0.185139)
			Epochs: 10
				Training: re(ce) = 0.267212 (0.104534)
				Test: re(ce) = 0.419111 (0.203026)
				Validation: re(ce) = 0.363993 (0.173804)
			Epochs: 11
				Training: re(ce) = 0.249334 (0.0887909)
				Test: re(ce) = 0.393507 (0.191677)
				Validation: re(ce) = 0.340087 (0.151134)
			Epochs: 12
				Training: re(ce) = 0.246358 (0.0850126)
				Test: re(ce) = 0.398592 (0.19546)
				Validation: re(ce) = 0.335925 (0.148615)
			Epochs: 13
				Training: re(ce) = 0.233507 (0.0856423)
				Test: re(ce) = 0.391445 (0.175284)
				Validation: re(ce) = 0.331582 (0.144836)
			Epochs: 14
				Training: re(ce) = 0.218513 (0.0812343)
				Test: re(ce) = 0.378786 (0.180328)
				Validation: re(ce) = 0.3097 (0.132242)
			Epochs: 15
				Training: re(ce) = 0.207543 (0.074937)
				Test: re(ce) = 0.367773 (0.171501)
				Validation: re(ce) = 0.305951 (0.128463)
			Epochs: 16
				Training: re(ce) = 0.213334 (0.0761965)
				Test: re(ce) = 0.369025 (0.175284)
				Validation: re(ce) = 0.316754 (0.133501)
			Epochs: 17
				Training: re(ce) = 0.205814 (0.0774559)
				Test: re(ce) = 0.362452 (0.175284)
				Validation: re(ce) = 0.298988 (0.13728)
			Epochs: 18
				Training: re(ce) = 0.186539 (0.0604534)
