
Запущен  ИНК
Запущен алгоритм формирования групп классов
mlp_net: Создан 1 слой
mlp_net: Создан 2 слой
	АФГК: итерация 1
			Epochs: 1
				Training: re(ce) = 0.188344 (0.395604)
				Test: re(ce) = 0.190448 (0.373626)
				Validation: re(ce) = 0.187398 (0.373626)
			Epochs: 2
				Training: re(ce) = 0.184559 (0.395604)
				Test: re(ce) = 0.186183 (0.373626)
				Validation: re(ce) = 0.182075 (0.373626)
			Epochs: 3
				Training: re(ce) = 0.189535 (0.401099)
				Test: re(ce) = 0.200528 (0.395604)
				Validation: re(ce) = 0.194255 (0.406593)
			Epochs: 4
				Training: re(ce) = 0.18848 (0.434066)
				Test: re(ce) = 0.195807 (0.450549)
				Validation: re(ce) = 0.195319 (0.43956)
			Epochs: 5
				Training: re(ce) = 0.177802 (0.412088)
				Test: re(ce) = 0.17863 (0.362637)
				Validation: re(ce) = 0.181663 (0.406593)
			Epochs: 6
				Training: re(ce) = 0.173883 (0.417582)
				Test: re(ce) = 0.171134 (0.373626)
				Validation: re(ce) = 0.176288 (0.384615)
		Достигнуто максимальное количество эпох
		Training completed:    0.531 s
		Training: re(ce) = 0.173883 (0.417582)
		Validation: re(ce) = 0.176288 (0.384615)
		Test: re(ce) = 0.171134 (0.373626)
	Осталось 3 уникальных классов:
	Показатели МСП узла на обучающем множестве:
		regressError = 0.173883
		classError = 0.417582
		numErrors = 76
		correct = 58.24
	Показатели МСП узла на тестовом множестве:
		regressError = 0.171134
		classError = 0.373626
		numErrors = 34
		correct = 62.64
	Показатели МСП узла на проверочном множестве:
		regressError = 0.176288
		classError = 0.384615
		numErrors = 35
		correct = 61.54
Уникальных классов 3
mlp_net: Создан 1 слой
mlp_net: Создан 2 слой
			Epochs: 1
				Training: re(ce) = 0.724618 (0.395604)
				Test: re(ce) = 0.707511 (0.362637)
				Validation: re(ce) = 0.69566 (0.373626)
			Epochs: 2
				Training: re(ce) = 0.705693 (0.401099)
				Test: re(ce) = 0.69303 (0.373626)
				Validation: re(ce) = 0.677171 (0.373626)
			Epochs: 3
				Training: re(ce) = 0.668276 (0.401099)
				Test: re(ce) = 0.676447 (0.384615)
				Validation: re(ce) = 0.658172 (0.351648)
			Epochs: 4
				Training: re(ce) = 0.626584 (0.357143)
				Test: re(ce) = 0.663772 (0.362637)
				Validation: re(ce) = 0.641344 (0.32967)
			Epochs: 5
				Training: re(ce) = 0.598145 (0.346154)
				Test: re(ce) = 0.726434 (0.395604)
				Validation: re(ce) = 0.676531 (0.395604)
			Epochs: 6
				Training: re(ce) = 0.551918 (0.302198)
				Test: re(ce) = 0.686925 (0.417582)
				Validation: re(ce) = 0.642211 (0.362637)
			Epochs: 7
				Training: re(ce) = 0.533483 (0.296703)
				Test: re(ce) = 0.686775 (0.417582)
				Validation: re(ce) = 0.642992 (0.351648)
			Epochs: 8
				Training: re(ce) = 0.514979 (0.296703)
				Test: re(ce) = 0.676815 (0.417582)
				Validation: re(ce) = 0.637519 (0.384615)
			Epochs: 9
				Training: re(ce) = 0.496495 (0.269231)
				Test: re(ce) = 0.682739 (0.384615)
				Validation: re(ce) = 0.63495 (0.362637)
			Epochs: 10
				Training: re(ce) = 0.499851 (0.285714)
				Test: re(ce) = 0.648036 (0.362637)
				Validation: re(ce) = 0.637221 (0.318681)
			Epochs: 11
				Training: re(ce) = 0.470939 (0.252747)
				Test: re(ce) = 0.651786 (0.362637)
				Validation: re(ce) = 0.638158 (0.362637)
			Epochs: 12
				Training: re(ce) = 0.453505 (0.258242)
				Test: re(ce) = 0.677229 (0.384615)
				Validation: re(ce) = 0.649342 (0.362637)
			Epochs: 13
				Training: re(ce) = 0.442389 (0.230769)
				Test: re(ce) = 0.669279 (0.373626)
				Validation: re(ce) = 0.659818 (0.351648)
			Epochs: 14
				Training: re(ce) = 0.431664 (0.230769)
				Test: re(ce) = 0.663951 (0.395604)
				Validation: re(ce) = 0.653113 (0.351648)
			Epochs: 15
				Training: re(ce) = 0.424155 (0.230769)
				Test: re(ce) = 0.661004 (0.384615)
				Validation: re(ce) = 0.659448 (0.340659)
			Epochs: 16
				Training: re(ce) = 0.423998 (0.192308)
				Test: re(ce) = 0.719605 (0.428571)
				Validation: re(ce) = 0.67829 (0.384615)
			Epochs: 17
				Training: re(ce) = 0.404563 (0.197802)
				Test: re(ce) = 0.685907 (0.340659)
				Validation: re(ce) = 0.67289 (0.351648)
			Epochs: 18
				Training: re(ce) = 0.399781 (0.181319)
				Test: re(ce) = 0.7 (0.362637)
				Validation: re(ce) = 0.674851 (0.373626)
			Epochs: 19
				Training: re(ce) = 0.391327 (0.181319)
				Test: re(ce) = 0.679831 (0.340659)
				Validation: re(ce) = 0.666163 (0.362637)
			Epochs: 20
				Training: re(ce) = 0.38631 (0.175824)
				Test: re(ce) = 0.676045 (0.340659)
				Validation: re(ce) = 0.678918 (0.340659)
			Epochs: 21
				Training: re(ce) = 0.402926 (0.17033)
				Test: re(ce) = 0.710935 (0.384615)
				Validation: re(ce) = 0.703828 (0.395604)
			Epochs: 22
				Training: re(ce) = 0.374788 (0.186813)
				Test: re(ce) = 0.682306 (0.340659)
				Validation: re(ce) = 0.681651 (0.362637)
			Epochs: 23
				Training: re(ce) = 0.401771 (0.197802)
				Test: re(ce) = 0.76453 (0.395604)
				Validation: re(ce) = 0.729339 (0.395604)
			Epochs: 24
				Training: re(ce) = 0.37129 (0.175824)
				Test: re(ce) = 0.681388 (0.362637)
				Validation: re(ce) = 0.689101 (0.32967)
			Epochs: 25
				Training: re(ce) = 0.356516 (0.164835)
				Test: re(ce) = 0.688754 (0.32967)
				Validation: re(ce) = 0.697119 (0.362637)
			Epochs: 26
				Training: re(ce) = 0.359416 (0.181319)
				Test: re(ce) = 0.674877 (0.340659)
				Validation: re(ce) = 0.694835 (0.32967)
			Epochs: 27
				Training: re(ce) = 0.351717 (0.153846)
				Test: re(ce) = 0.724725 (0.384615)
				Validation: re(ce) = 0.717342 (0.373626)
			Epochs: 28
				Training: re(ce) = 0.365838 (0.186813)
				Test: re(ce) = 0.686818 (0.340659)
				Validation: re(ce) = 0.719074 (0.351648)
			Epochs: 29
				Training: re(ce) = 0.353738 (0.164835)
				Test: re(ce) = 0.693581 (0.32967)
				Validation: re(ce) = 0.720057 (0.362637)
			Epochs: 30
				Training: re(ce) = 0.33974 (0.142857)
				Test: re(ce) = 0.724539 (0.373626)
				Validation: re(ce) = 0.715097 (0.373626)
			Epochs: 31
				Training: re(ce) = 0.339281 (0.148352)
				Test: re(ce) = 0.686222 (0.351648)
				Validation: re(ce) = 0.700155 (0.340659)
		Достигнуто максимальное количество эпох
		Ранний останов на проверочном множестве
		Training completed:    2.344 s
		Training: re(ce) = 0.339281 (0.148352)
		Validation: re(ce) = 0.700155 (0.340659)
		Test: re(ce) = 0.686222 (0.351648)
	Показатели МСП узла на обучающем множестве:
		regressError = 0.339281
		classError = 0.148352
		numErrors = 27
		correct = 85.16
	Показатели МСП узла на тестовом множестве:
		regressError = 0.686222
		classError = 0.351648
		numErrors = 32
		correct = 64.84
	Показатели МСП узла на проверочном множестве:
		regressError = 0.700155
		classError = 0.340659
		numErrors = 31
		correct = 65.93
Запущен алгоритм формирования групп классов
mlp_net: Создан 1 слой
mlp_net: Создан 2 слой
	АФГК: итерация 1
			Epochs: 1
				Training: re(ce) = 0.190909 (0.401099)
				Test: re(ce) = 0.193947 (0.362637)
				Validation: re(ce) = 0.191114 (0.373626)
			Epochs: 2
				Training: re(ce) = 0.183576 (0.395604)
				Test: re(ce) = 0.175752 (0.373626)
